muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre libre,dioxido de azufre total,pH,sulfatos,calidad
4196,6.7,0.29,0.45,14.3,0.054,30.0,181.0,3.14,0.57,5
4197,8.0,0.26,0.28,8.2,0.038,72.0,202.0,3.12,0.56,6
4198,6.2,0.33,0.19,5.6,0.042,22.0,143.0,3.15,0.63,5
4199,6.6,0.3,0.25,8.0,0.036,21.0,124.0,3.06,0.38,6
4200,7.3,0.18,0.29,1.2,0.044,12.0,143.0,3.2,0.48,7
4201,7.0,0.65,0.02,2.1,0.066,8.0,25.0,3.47,0.67,6
4202,5.4,0.74,0.0,1.2,0.041,16.0,46.0,4.01,0.59,6
4203,5.8,0.34,0.21,6.6,0.04,50.0,167.0,3.29,0.62,5
4204,6.7,0.39,0.24,2.7,0.017,22.0,80.0,3.03,0.37,5
4205,8.8,0.7,0.0,1.7,0.069,8.0,19.0,3.31,0.53,6
4206,7.0,0.13,0.37,12.85,0.042,36.0,105.0,3.05,0.55,6
4207,5.9,0.13,0.28,1.9,0.05,20.0,78.0,3.43,0.64,6
4208,7.4,0.16,0.27,15.5,0.05,25.0,135.0,2.9,0.43,7
4209,6.8,0.17,0.35,1.8,0.04,29.0,84.0,2.91,0.57,7
4210,6.4,0.23,0.33,1.15,0.044,15.5,217.5,3.33,0.44,6
4211,6.0,0.5,0.0,1.4,0.057,15.0,26.0,3.36,0.45,5
4212,6.0,0.27,0.15,1.5,0.056,35.0,128.0,3.12,0.45,5
4213,7.6,0.21,0.6,2.1,0.046,47.0,165.0,3.05,0.54,7
4214,6.1,0.28,0.35,12.8,0.048,63.0,229.0,3.08,0.4,5
4215,7.5,0.18,0.72,9.6,0.039,53.0,151.0,3.03,0.46,5
4216,6.7,0.3,0.44,18.5,0.057,65.0,224.0,3.11,0.53,5
4217,6.7,0.46,0.18,2.4,0.034,25.0,98.0,3.08,0.44,7
4218,6.6,0.37,0.24,2.0,0.064,23.0,120.0,3.32,0.54,5
4219,6.4,0.42,0.09,2.3,0.054,34.0,64.0,3.41,0.68,6
4220,6.8,0.24,0.34,2.7,0.047,64.5,218.5,3.3,0.58,6
4221,6.0,0.28,0.25,1.8,0.042,8.0,108.0,3.08,0.55,5
4222,9.5,0.78,0.22,1.9,0.077,6.0,32.0,3.26,0.56,6
4223,6.8,0.18,0.3,12.8,0.062,19.0,171.0,3.0,0.52,7
4224,6.3,0.33,0.42,17.2,0.037,57.0,170.0,3.26,0.57,6
4225,5.9,0.55,0.1,2.2,0.062,39.0,51.0,3.52,0.76,6
4226,7.4,0.16,0.27,15.5,0.05,25.0,135.0,2.9,0.43,7
4227,8.2,0.28,0.4,2.4,0.052,4.0,10.0,3.33,0.7,7
4228,7.5,0.24,0.31,13.1,0.05,26.0,180.0,3.05,0.53,6
4229,7.0,0.27,0.32,6.8,0.047,47.0,193.0,3.23,0.39,6
4230,6.0,0.615,0.04,0.8,0.032,8.0,50.0,3.14,0.4,4
4231,7.8,0.29,0.36,7.0,0.042,38.0,161.0,3.26,0.37,8
4232,11.9,0.39,0.69,2.8,0.095,17.0,35.0,3.1,0.61,6
4233,8.0,0.3,0.63,1.6,0.081,16.0,29.0,3.3,0.78,6
4234,8.2,0.59,0.0,2.5,0.093,19.0,58.0,3.5,0.65,6
4235,8.9,0.32,0.49,1.6,0.05,17.0,131.0,3.13,0.34,5
4236,11.1,0.39,0.54,2.7,0.095,21.0,101.0,3.13,0.51,5
4237,7.1,0.69,0.08,2.1,0.063,42.0,52.0,3.42,0.6,6
4238,6.3,0.37,0.51,6.3,0.048,35.0,146.0,3.1,1.01,6
4239,7.4,0.32,0.55,16.6,0.056,53.0,238.0,2.96,0.58,6
4240,6.7,0.36,0.28,8.3,0.034,29.0,81.0,2.96,0.39,6
4241,8.3,0.23,0.43,3.2,0.035,14.0,101.0,3.15,0.36,5
4242,5.8,0.15,0.31,5.9,0.036,7.0,73.0,3.2,0.43,6
4243,9.4,0.24,0.33,2.3,0.061,52.0,73.0,3.47,0.9,6
4244,6.9,0.38,0.38,13.1,0.112,14.0,94.0,3.02,0.48,5
4245,6.6,0.15,0.32,6.0,0.033,59.0,128.0,3.19,0.71,8
4246,6.2,0.27,0.43,7.8,0.056,48.0,244.0,3.1,0.51,6
4247,8.4,0.52,0.22,2.7,0.084,4.0,18.0,3.26,0.57,6
4248,5.6,0.915,0.0,2.1,0.041,17.0,78.0,3.68,0.73,5
4249,6.9,0.4,0.14,2.4,0.085,21.0,40.0,3.43,0.63,6
4250,11.2,0.67,0.55,2.3,0.084,6.0,13.0,3.17,0.71,6
4251,6.4,0.16,0.25,1.4,0.057,21.0,125.0,3.23,0.44,7
4252,6.6,0.21,0.34,5.6,0.046,30.0,140.0,3.22,0.38,5
4253,6.4,0.475,0.06,1.0,0.03,9.0,131.0,2.97,0.29,5
4254,6.6,0.22,0.37,15.4,0.035,62.0,153.0,3.02,0.4,5
4255,6.6,0.3,0.25,8.0,0.036,21.0,124.0,3.06,0.38,6
4256,6.0,0.52,0.33,7.7,0.046,24.0,119.0,3.04,0.38,6
4257,11.0,0.3,0.58,2.1,0.054,7.0,19.0,3.31,0.88,7
4258,7.6,0.23,0.34,1.6,0.043,24.0,129.0,3.12,0.7,5
4259,5.6,0.19,0.27,0.9,0.04,52.0,103.0,3.5,0.39,5
4260,8.3,0.6,0.25,2.2,0.118,9.0,38.0,3.15,0.53,5
4261,7.3,0.35,0.67,8.3,0.053,10.0,100.0,3.19,0.5,5
4262,8.8,0.47,0.49,2.9,0.085,17.0,110.0,3.29,0.6,5
4263,8.4,0.28,0.4,8.9,0.048,33.0,146.0,3.4,0.46,5
4264,7.6,0.27,0.52,3.2,0.043,28.0,152.0,3.02,0.53,6
4265,7.0,0.14,0.28,1.3,0.026,10.0,56.0,3.46,0.45,5
4266,9.0,0.55,0.3,8.1,0.026,14.0,71.0,2.94,0.36,5
4267,7.4,0.25,0.36,13.2,0.067,53.0,178.0,3.01,0.48,6
4268,7.6,0.52,0.49,14.0,0.034,37.0,156.0,3.14,0.38,7
4269,9.0,0.69,0.0,2.4,0.088,19.0,38.0,3.35,0.6,5
4270,7.3,0.19,0.49,15.55,0.058,50.0,134.0,3.42,0.36,7
4271,6.4,0.35,0.21,2.1,0.051,46.0,171.0,3.16,0.5,5
4272,5.9,0.36,0.41,1.3,0.047,45.0,104.0,3.33,0.51,6
4273,6.5,0.61,0.0,2.2,0.095,48.0,59.0,3.61,0.7,6
4274,6.9,0.22,0.28,7.8,0.05,43.0,116.0,3.22,0.6,8
4275,9.4,0.615,0.28,3.2,0.087,18.0,72.0,3.31,0.53,5
4276,8.6,0.34,0.36,1.4,0.045,11.0,119.0,3.17,0.47,4
4277,7.1,0.39,0.35,12.5,0.044,26.0,72.0,3.17,0.29,5
4278,8.4,0.57,0.44,10.7,0.051,46.0,195.0,3.15,0.51,5
4279,7.2,0.23,0.38,14.3,0.058,55.0,194.0,3.09,0.44,6
4280,7.1,0.2,0.3,0.9,0.019,4.0,28.0,3.2,0.36,6
4281,6.5,0.18,0.26,1.4,0.041,40.0,141.0,3.34,0.72,6
4282,7.3,0.27,0.39,6.7,0.064,28.0,188.0,3.29,0.3,5
4283,6.6,0.29,0.44,9.0,0.053,62.0,178.0,3.02,0.45,5
4284,6.6,0.34,0.18,6.4,0.082,47.0,240.0,3.42,0.48,5
4285,6.0,0.31,0.27,2.3,0.042,19.0,120.0,3.32,0.41,7
4286,6.4,0.42,0.19,9.3,0.043,28.0,145.0,3.23,0.53,5
4287,6.4,0.18,0.48,4.0,0.186,64.0,150.0,3.06,0.4,5
4288,7.6,0.31,0.34,2.5,0.082,26.0,35.0,3.22,0.59,7
4289,6.0,0.17,0.29,5.0,0.028,25.0,108.0,3.14,0.34,6
4290,5.4,0.27,0.22,4.6,0.022,29.0,107.0,3.33,0.54,6
4291,7.2,0.24,0.28,1.9,0.032,30.0,92.0,3.1,0.39,6
4292,7.6,0.55,0.21,2.2,0.071,7.0,28.0,3.28,0.55,5
4293,6.4,0.5,0.2,2.4,0.059,19.0,112.0,3.18,0.4,6
4294,5.9,0.19,0.37,0.8,0.027,3.0,21.0,3.09,0.31,5
4295,7.1,0.35,0.24,15.4,0.055,46.0,198.0,3.12,0.49,5
4296,7.2,0.31,0.5,13.3,0.056,68.0,195.0,3.01,0.47,5
4297,5.9,0.2,0.28,1.0,0.043,45.0,100.0,3.4,0.41,6
4298,6.0,0.14,0.17,5.6,0.036,37.0,127.0,3.05,0.57,6
4299,9.3,0.27,0.41,2.0,0.091,6.0,16.0,3.28,0.7,5
4300,7.4,0.26,0.37,9.4,0.047,42.0,147.0,3.46,0.72,5
4301,7.0,0.2,0.33,4.7,0.03,25.0,76.0,2.88,0.54,6
4302,7.1,0.59,0.0,2.1,0.091,9.0,14.0,3.42,0.55,7
4303,6.6,0.17,0.35,2.6,0.03,33.0,78.0,3.22,0.72,6
4304,7.2,0.2,0.3,2.0,0.039,43.0,188.0,3.3,0.41,6
4305,7.3,0.28,0.54,12.9,0.049,62.0,152.0,3.06,0.45,6
4306,6.7,0.18,0.25,14.3,0.048,79.0,149.0,3.12,0.37,5
4307,6.9,0.57,0.0,2.8,0.081,21.0,41.0,3.41,0.52,5
4308,9.9,0.63,0.24,2.4,0.077,6.0,33.0,3.09,0.57,5
4309,7.4,0.16,0.33,1.2,0.042,47.0,121.0,3.04,0.68,7
4310,6.8,0.64,0.08,9.7,0.062,26.0,142.0,3.37,0.46,4
4311,8.0,0.58,0.16,2.0,0.12,3.0,7.0,3.22,0.58,6
4312,6.0,0.17,0.33,6.0,0.036,30.0,111.0,3.32,0.58,7
4313,7.8,0.26,0.27,1.9,0.051,52.0,195.0,3.23,0.5,6
4314,7.7,0.96,0.2,2.0,0.047,15.0,60.0,3.36,0.44,5
4315,6.4,0.17,0.27,9.9,0.047,26.0,101.0,3.34,0.5,6
4316,7.3,0.39,0.37,1.1,0.043,36.0,113.0,3.39,0.48,8
4317,6.0,0.38,0.26,3.5,0.035,38.0,111.0,3.18,0.47,7
4318,6.0,0.2,0.26,6.8,0.049,22.0,93.0,3.15,0.42,6
4319,6.5,0.36,0.32,1.1,0.031,13.0,66.0,3.1,0.46,5
4320,5.8,0.3,0.38,4.9,0.039,22.0,86.0,3.23,0.58,7
4321,7.2,0.6,0.04,2.5,0.076,18.0,88.0,3.53,0.55,5
4322,6.6,0.61,0.01,1.9,0.08,8.0,25.0,3.69,0.73,5
4323,7.5,0.27,0.31,5.8,0.057,131.0,313.0,3.18,0.59,5
4324,6.6,0.25,0.24,1.7,0.048,26.0,124.0,3.37,0.6,6
4325,7.2,0.19,0.39,1.2,0.036,32.0,85.0,3.16,0.5,5
4326,7.6,0.48,0.31,2.8,0.07,4.0,15.0,3.22,0.55,6
4327,9.1,0.28,0.46,9.0,0.114,3.0,9.0,3.18,0.6,6
4328,6.2,0.27,0.18,1.5,0.028,20.0,111.0,3.41,0.5,5
4329,6.1,0.28,0.22,1.8,0.034,32.0,116.0,3.36,0.44,6
4330,6.8,0.29,0.16,1.4,0.038,122.5,234.5,3.15,0.47,4
4331,9.7,0.69,0.32,2.5,0.088,22.0,91.0,3.29,0.62,5
4332,6.0,0.2,0.26,14.7,0.045,53.0,125.0,2.99,0.69,6
4333,6.2,0.27,0.26,12.1,0.046,43.0,127.0,3.16,0.37,6
4334,7.0,0.32,0.31,6.4,0.031,38.0,115.0,3.38,0.58,7
4335,8.8,0.27,0.39,2.0,0.1,20.0,27.0,3.15,0.69,6
4336,9.1,0.68,0.11,2.8,0.093,11.0,44.0,3.31,0.55,6
4337,6.6,0.28,0.42,8.2,0.044,60.0,196.0,3.14,0.48,5
4338,6.4,0.29,0.57,1.0,0.06,15.0,120.0,3.06,0.41,5
4339,5.8,0.27,0.2,7.3,0.04,42.0,145.0,3.15,0.48,5
4340,6.1,0.34,0.27,2.6,0.024,20.0,105.0,3.4,0.67,7
4341,5.8,0.33,0.23,5.0,0.053,29.0,106.0,3.13,0.52,5
4342,5.9,0.445,0.26,1.4,0.027,23.0,109.0,3.3,0.36,6
4343,6.0,0.24,0.33,2.5,0.026,31.0,85.0,3.13,0.5,7
4344,6.0,0.41,0.21,1.9,0.05,29.0,122.0,3.42,0.52,6
4345,6.4,0.28,0.44,7.1,0.048,49.0,179.0,3.15,0.48,5
4346,10.5,0.51,0.64,2.4,0.107,6.0,15.0,3.09,0.66,7
4347,9.5,0.885,0.27,2.3,0.084,31.0,145.0,3.24,0.53,5
4348,8.8,0.46,0.45,2.6,0.065,7.0,18.0,3.32,0.79,6
4349,6.7,0.22,0.33,1.2,0.036,36.0,86.0,3.1,0.76,6
4350,5.6,0.16,0.27,1.4,0.044,53.0,168.0,3.28,0.37,6
4351,7.5,0.29,0.26,14.95,0.067,47.0,178.0,3.04,0.49,4
4352,7.9,0.35,0.28,12.9,0.032,13.0,63.0,2.99,0.43,6
4353,5.3,0.21,0.29,0.7,0.028,11.0,66.0,3.3,0.4,5
4354,6.9,0.115,0.35,5.4,0.048,36.0,108.0,3.32,0.42,6
4355,5.2,0.34,0.0,1.8,0.05,27.0,63.0,3.68,0.79,6
4356,6.9,0.22,0.43,6.4,0.042,34.0,115.0,3.05,0.51,6
4357,6.3,0.27,0.25,5.8,0.038,52.0,155.0,3.28,0.38,6
4358,6.9,0.28,0.22,10.0,0.052,36.0,131.0,3.08,0.46,5
4359,7.3,0.48,0.32,2.1,0.062,31.0,54.0,3.3,0.65,7
4360,7.4,0.25,0.36,13.2,0.067,53.0,178.0,3.01,0.48,6
4361,8.4,0.19,0.43,2.1,0.052,20.0,104.0,2.85,0.46,5
4362,8.3,0.4,0.41,8.2,0.05,15.0,122.0,3.39,0.49,5
4363,7.7,0.69,0.22,1.9,0.084,18.0,94.0,3.31,0.48,5
4364,6.5,0.52,0.17,1.4,0.047,5.0,26.0,3.26,0.32,4
4365,6.1,0.34,0.29,2.2,0.036,25.0,100.0,3.06,0.44,6
4366,8.0,0.48,0.34,2.2,0.073,16.0,25.0,3.28,0.66,6
4367,7.0,0.2,0.38,8.1,0.05,42.0,173.0,3.3,0.54,6
4368,9.0,0.58,0.25,2.8,0.075,9.0,104.0,3.23,0.57,5
4369,9.4,0.4,0.47,2.5,0.087,6.0,20.0,3.15,0.5,5
4370,6.4,0.18,0.32,9.6,0.052,24.0,90.0,3.35,0.49,6
4371,7.3,0.3,0.33,2.3,0.043,28.0,125.0,3.34,0.44,7
4372,6.8,0.26,0.34,15.1,0.06,42.0,162.0,3.24,0.52,3
4373,12.3,0.39,0.63,2.3,0.091,6.0,18.0,3.16,0.49,5
4374,6.4,0.37,0.19,3.5,0.068,18.0,101.0,3.03,0.38,6
4375,8.9,0.34,0.32,1.3,0.041,12.0,188.0,3.17,0.49,5
4376,6.6,0.5,0.04,2.1,0.068,6.0,14.0,3.39,0.64,6
4377,9.6,0.56,0.31,2.8,0.089,15.0,46.0,3.11,0.92,6
4378,6.6,0.61,0.0,1.6,0.069,4.0,8.0,3.33,0.37,4
4379,6.8,0.51,0.3,4.2,0.066,38.0,165.0,3.2,0.42,5
4380,6.3,0.34,0.28,14.7,0.047,49.0,198.0,3.23,0.46,5
4381,6.2,0.2,0.29,11.8,0.035,21.0,93.0,3.18,0.34,6
4382,7.8,0.3,0.36,4.6,0.024,20.0,198.0,3.06,0.66,6
4383,7.7,0.35,0.49,8.65,0.033,42.0,186.0,3.14,0.38,8
4384,6.2,0.33,0.14,4.8,0.052,27.0,128.0,3.21,0.48,5
4385,6.5,0.23,0.38,1.3,0.032,29.0,112.0,3.29,0.54,5
4386,6.8,0.32,0.43,1.6,0.05,4.0,65.0,3.27,0.47,5
4387,7.3,0.655,0.2,10.2,0.071,28.0,212.0,2.96,0.58,6
4388,5.0,0.42,0.24,2.0,0.06,19.0,50.0,3.72,0.74,8
4389,6.1,0.26,0.28,1.7,0.043,24.0,98.0,3.14,0.44,6
4390,6.0,0.17,0.33,6.0,0.036,30.0,111.0,3.32,0.58,7
4391,5.7,0.28,0.24,17.5,0.044,60.0,167.0,3.31,0.44,5
4392,5.9,0.15,0.31,5.8,0.041,53.0,155.0,3.52,0.46,6
4393,7.2,0.18,0.45,4.4,0.046,57.0,166.0,3.13,0.62,6
4394,5.9,0.32,0.19,14.5,0.042,37.0,115.0,3.16,0.43,5
4395,6.1,0.24,0.27,11.5,0.05,51.0,133.0,3.22,0.37,6
4396,7.6,0.9,0.06,2.5,0.079,5.0,10.0,3.39,0.56,5
4397,11.1,0.18,0.48,1.5,0.068,7.0,15.0,3.22,0.64,6
4398,8.3,0.26,0.42,2.0,0.08,11.0,27.0,3.21,0.8,6
4399,6.6,0.32,0.24,1.3,0.06,42.5,204.0,3.59,0.51,5
4400,6.0,0.28,0.52,5.0,0.078,30.0,139.0,3.1,0.36,6
4401,6.9,0.16,0.37,1.8,0.034,36.0,95.0,2.93,0.59,6
4402,8.5,0.21,0.52,1.9,0.09,9.0,23.0,3.36,0.67,5
4403,6.8,0.6,0.18,1.9,0.079,18.0,86.0,3.59,0.57,6
4404,5.8,0.6,0.0,1.3,0.044,72.0,197.0,3.56,0.43,5
4405,7.6,0.26,0.58,7.9,0.041,62.0,180.0,3.07,0.38,5
4406,8.3,0.27,0.45,1.3,0.048,8.0,72.0,3.08,0.61,4
4407,7.6,0.54,0.02,1.7,0.085,17.0,31.0,3.37,0.51,6
4408,5.7,0.25,0.26,12.5,0.049,52.5,106.0,3.08,0.45,6
4409,6.4,0.22,0.32,7.2,0.028,15.0,83.0,3.13,0.55,8
4410,7.0,0.21,0.37,7.2,0.042,36.0,167.0,3.26,0.56,6
4411,7.8,0.815,0.01,2.6,0.074,48.0,90.0,3.38,0.62,5
4412,6.3,0.16,0.22,1.3,0.046,18.0,66.0,3.61,0.55,6
4413,9.4,0.685,0.26,2.4,0.082,23.0,143.0,3.28,0.55,5
4414,9.3,0.655,0.26,2.0,0.096,5.0,35.0,3.25,0.42,5
4415,5.7,0.31,0.29,7.3,0.05,33.0,143.0,3.31,0.5,6
4416,6.0,0.26,0.29,3.1,0.041,37.0,144.0,3.22,0.39,7
4417,7.3,0.25,0.29,7.5,0.049,38.0,158.0,3.43,0.38,5
4418,6.3,0.33,0.2,17.9,0.066,36.0,161.0,3.14,0.51,5
4419,6.0,0.26,0.5,2.2,0.048,59.0,153.0,3.08,0.61,5
4420,5.6,0.175,0.29,0.8,0.043,20.0,67.0,3.28,0.48,6
4421,7.0,0.17,0.42,1.0,0.075,19.0,71.0,3.32,0.62,6
4422,6.9,0.23,0.38,8.3,0.047,47.0,162.0,3.34,0.52,7
4423,7.7,0.3,0.32,1.6,0.037,23.0,124.0,2.93,0.33,6
4424,6.7,0.16,0.64,2.1,0.059,24.0,52.0,3.34,0.71,6
4425,8.0,0.19,0.3,2.0,0.053,48.0,140.0,3.18,0.49,6
4426,6.9,0.28,0.31,7.2,0.04,47.0,168.0,3.29,0.57,7
4427,6.9,0.29,0.23,8.6,0.056,56.0,215.0,3.17,0.44,5
4428,7.9,0.69,0.21,2.1,0.08,33.0,141.0,3.25,0.51,5
4429,6.2,0.25,0.44,15.8,0.057,39.0,167.0,3.14,0.51,5
4430,7.4,0.3,0.3,5.2,0.053,45.0,163.0,3.12,0.45,6
4431,6.5,0.21,0.42,1.1,0.059,33.0,101.0,3.12,0.38,6
4432,6.3,0.35,0.3,5.7,0.035,8.0,97.0,3.27,0.41,7
4433,6.0,0.16,0.3,6.7,0.043,43.0,153.0,3.63,0.46,5
4434,6.3,0.41,0.22,7.3,0.035,23.0,117.0,3.2,0.39,7
4435,5.9,0.26,0.4,1.3,0.047,12.0,139.0,3.45,0.53,5
4436,8.2,0.34,0.29,5.2,0.076,19.0,92.0,2.95,0.39,6
4437,5.1,0.33,0.22,1.6,0.027,18.0,89.0,3.51,0.38,7
4438,10.0,0.49,0.2,11.0,0.071,13.0,50.0,3.16,0.69,6
4439,6.6,0.22,0.58,1.1,0.133,52.0,136.0,3.1,0.3,5
4440,6.4,0.18,0.31,1.6,0.049,36.0,127.0,3.6,0.67,7
4441,6.6,0.34,0.24,3.3,0.034,29.0,99.0,3.1,0.4,7
4442,6.7,0.28,0.34,8.9,0.048,32.0,111.0,3.25,0.54,7
4443,7.6,0.31,0.49,13.4,0.062,50.0,191.0,3.22,0.53,4
4444,9.8,0.37,0.39,2.5,0.079,28.0,65.0,3.16,0.59,5
4445,6.3,0.22,0.43,4.55,0.038,31.0,130.0,3.35,0.33,7
4446,12.6,0.31,0.72,2.2,0.072,6.0,29.0,2.88,0.82,8
4447,9.4,0.16,0.23,1.6,0.042,14.0,67.0,3.07,0.32,5
4448,7.5,0.33,0.36,2.6,0.051,26.0,126.0,3.32,0.53,6
4449,7.7,0.25,0.43,4.5,0.062,20.0,115.0,3.38,0.5,6
4450,6.9,0.2,0.28,1.2,0.048,36.0,159.0,3.19,0.43,6
4451,6.0,0.24,0.28,3.95,0.038,61.0,134.0,3.3,0.54,7
4452,7.2,0.27,0.37,5.4,0.026,27.0,114.0,3.13,0.84,5
4453,6.8,0.32,0.33,0.7,0.027,15.0,66.0,3.11,0.31,6
4454,7.6,0.29,0.58,17.5,0.041,51.0,225.0,3.16,0.66,6
4455,6.4,0.41,0.24,14.0,0.048,24.0,113.0,3.44,0.53,6
4456,7.1,0.16,0.36,1.2,0.043,21.0,90.0,3.16,0.42,7
4457,6.6,0.855,0.02,2.4,0.062,15.0,23.0,3.54,0.6,6
4458,6.6,0.27,0.25,3.1,0.052,41.0,188.0,3.24,0.4,5
4459,7.3,0.26,0.24,1.7,0.05,10.0,112.0,3.11,0.43,5
4460,6.4,0.14,0.31,1.2,0.034,53.0,138.0,3.38,0.35,7
4461,5.1,0.3,0.3,2.3,0.048,40.0,150.0,3.29,0.46,6
4462,6.4,0.37,0.49,13.3,0.045,53.0,243.0,3.14,0.48,6
4463,6.4,0.38,0.24,7.2,0.047,41.0,151.0,3.11,0.6,5
4464,5.1,0.51,0.18,2.1,0.042,16.0,101.0,3.46,0.87,7
4465,7.0,0.6,0.12,2.2,0.083,13.0,28.0,3.52,0.62,7
4466,8.1,0.28,0.34,1.3,0.035,11.0,126.0,3.14,0.5,6
4467,7.1,0.26,0.32,14.45,0.074,29.0,107.0,2.96,0.42,6
4468,5.9,0.29,0.33,7.4,0.037,58.0,205.0,3.26,0.41,5
4469,7.2,0.19,0.31,6.3,0.034,17.0,103.0,3.15,0.52,7
4470,6.6,0.24,0.29,2.0,0.023,19.0,86.0,3.25,0.45,6
4471,6.3,0.2,0.24,1.7,0.052,36.0,135.0,3.8,0.66,6
4472,6.8,0.25,0.27,10.7,0.076,47.0,154.0,3.05,0.38,5
4473,7.9,0.345,0.51,15.3,0.047,54.0,171.0,3.09,0.51,5
4474,10.6,0.31,0.49,2.5,0.067,6.0,21.0,3.26,0.86,6
4475,7.1,0.34,0.31,5.2,0.032,36.0,140.0,3.35,0.47,7
4476,7.4,0.21,0.3,7.9,0.039,14.0,118.0,2.96,0.34,5
4477,6.8,0.22,0.24,4.9,0.092,30.0,123.0,3.03,0.46,6
4478,7.4,0.64,0.47,14.15,0.168,42.0,185.0,2.9,0.49,5
4479,8.9,0.75,0.14,2.5,0.086,9.0,30.0,3.34,0.64,5
4480,6.6,0.23,0.3,4.6,0.06,29.0,154.0,3.23,0.49,8
4481,6.3,0.12,0.36,2.1,0.044,47.0,146.0,3.27,0.74,7
4482,7.2,0.22,0.28,7.2,0.06,41.0,132.0,3.08,0.59,6
4483,5.4,0.24,0.18,2.3,0.05,22.0,145.0,3.24,0.46,5
4484,6.2,0.47,0.21,1.0,0.044,13.0,98.0,3.14,0.46,5
4485,7.5,0.52,0.16,1.9,0.085,12.0,35.0,3.38,0.62,7
4486,8.0,0.24,0.36,1.5,0.047,17.0,129.0,3.2,0.54,6
4487,8.2,0.28,0.6,3.0,0.104,10.0,22.0,3.39,0.68,5
4488,7.7,0.715,0.01,2.1,0.064,31.0,43.0,3.41,0.57,6
4489,7.15,0.17,0.24,9.6,0.119,56.0,178.0,3.15,0.44,6
4490,7.5,0.26,0.26,18.35,0.084,33.0,139.0,3.17,0.39,5
4491,7.2,0.2,0.61,16.2,0.043,14.0,103.0,3.06,0.36,6
4492,6.2,0.39,0.24,4.8,0.037,45.0,138.0,3.23,0.43,7
4493,6.9,0.2,0.5,10.0,0.036,78.0,167.0,3.15,0.55,6
4494,6.7,0.16,0.36,2.0,0.045,24.0,131.0,3.3,0.59,6
4495,6.0,0.38,0.26,3.5,0.035,38.0,111.0,3.18,0.47,7
4496,6.4,0.22,0.34,1.4,0.023,56.0,115.0,3.18,0.7,6
4497,5.7,0.255,0.65,1.2,0.079,17.0,137.0,3.2,0.42,5
4498,6.9,0.14,0.38,1.0,0.041,22.0,81.0,3.03,0.54,6
4499,11.4,0.46,0.5,2.7,0.122,4.0,17.0,3.13,0.7,5
4500,6.4,0.24,0.28,11.5,0.05,34.0,163.0,3.31,0.45,5
4501,5.7,0.265,0.28,6.9,0.036,46.0,150.0,3.36,0.44,7
4502,8.0,0.715,0.22,2.3,0.075,13.0,81.0,3.24,0.54,6
4503,8.6,0.49,0.28,1.9,0.11,20.0,136.0,2.93,1.95,6
4504,7.5,0.34,0.24,3.85,0.031,5.0,34.0,3.01,0.36,4
4505,7.3,0.2,0.29,19.9,0.039,69.0,237.0,3.1,0.48,6
4506,6.0,0.28,0.24,17.8,0.047,42.0,111.0,3.1,0.45,6
4507,6.2,0.39,0.24,4.8,0.037,45.0,138.0,3.23,0.43,7
4508,7.0,0.24,0.24,9.0,0.03,42.0,219.0,3.47,0.46,6
4509,6.0,0.32,0.33,9.9,0.032,22.0,90.0,3.1,0.43,7
4510,7.0,0.25,0.45,2.3,0.045,40.0,118.0,3.16,0.48,7
4511,7.5,0.35,0.28,9.6,0.051,26.0,157.0,3.12,0.53,6
4512,5.8,0.29,0.33,3.7,0.029,30.0,88.0,3.25,0.42,6
4513,6.6,0.3,0.25,8.0,0.036,21.0,124.0,3.06,0.38,6
4514,6.7,0.41,0.01,2.8,0.048,39.0,137.0,3.24,0.35,5
4515,7.3,0.21,0.33,1.0,0.037,66.0,144.0,3.11,0.52,6
4516,7.2,0.58,0.54,2.1,0.114,3.0,9.0,3.33,0.57,4
4517,7.3,0.26,0.3,9.3,0.05,35.0,154.0,3.21,0.5,6
4518,6.8,0.18,0.28,1.1,0.027,32.0,112.0,3.15,0.45,7
4519,7.7,0.34,0.58,11.1,0.039,41.0,151.0,3.06,0.49,5
4520,6.3,0.27,0.49,1.2,0.063,35.0,92.0,3.38,0.42,6
4521,5.1,0.25,0.36,1.3,0.035,40.0,78.0,3.23,0.64,7
4522,6.1,0.35,0.24,2.3,0.034,25.0,133.0,3.34,0.59,7
4523,5.8,0.24,0.26,10.05,0.039,63.0,162.0,3.33,0.5,6
4524,6.8,0.23,0.42,7.4,0.044,56.0,189.0,3.22,0.48,6
4525,7.7,0.25,0.3,7.8,0.038,67.0,196.0,3.1,0.5,5
4526,9.6,0.88,0.28,2.4,0.086,30.0,147.0,3.24,0.53,5
4527,10.9,0.32,0.52,1.8,0.132,17.0,44.0,3.28,0.77,6
4528,6.4,0.3,0.45,3.5,0.197,76.0,180.0,3.02,0.39,6
4529,6.6,0.2,0.14,4.4,0.184,35.0,168.0,2.93,0.45,6
4530,7.2,0.44,0.28,3.4,0.048,22.0,112.0,3.21,0.37,7
4531,6.8,0.23,0.29,15.4,0.073,56.0,173.0,3.06,0.41,6
4532,5.9,0.21,0.23,7.9,0.033,22.0,130.0,3.38,0.59,6
4533,7.2,0.34,0.21,2.5,0.075,41.0,68.0,3.37,0.54,6
4534,6.4,0.26,0.35,7.7,0.056,45.0,191.0,3.16,0.5,5
